311,内林,1,15,118046227,24573744,118.0576492,24.5770531
312,内田,0,6,118164250,24699622,118.1756167,24.70287513
313,内田,1,6,118164733,24699622,118.1760964,24.70288325
314,内茂,0,20,118038744,24574276,118.0501793,24.57743108
315,内茂,1,20,118038812,24574206,118.0502471,24.57736202
316,军村,0,1,118196016,24757433,118.2072684,24.76100967
317,军村,1,1,118198833,24758933,118.2100798,24.76249902
318,军营,0,1,117975750,24850850,117.9870041,24.85412441
319,军营,1,1,117978100,24851150,117.9893687,24.85439169
320,农场,1,1,118241716,24656783,118.2530059,24.6596805
321,冷冻厂,0,2,118080391,24444241,118.0917805,24.44793852
322,冷冻厂,1,2,118080483,24444108,118.0918726,24.44780486
323,凤南,0,3,118073533,24690708,118.0849315,24.69439218
324,凤南,1,2,118072966,24689727,118.0843641,24.69340953
325,凤南农场,0,1,118074783,24689366,118.0861823,24.69305266
326,凤南农场,1,1,118073333,24689883,118.0847312,24.6935667
327,凤头,0,1,118191516,24523533,118.2027616,24.52711344
328,凤头,1,1,118191516,24523533,118.2027616,24.52711344
329,凤山,0,2,117958683,24582083,117.9698153,24.58547579
330,凤山,1,2,117958366,24581350,117.9694968,24.58474294
331,凤屿路口,0,4,118108312,24482916,118.1197974,24.48621421
332,凤岗,0,3,118128749,24722950,118.1402814,24.72594573
333,凤岗,1,3,118128455,24723105,118.1399877,24.726103
334,凤林,1,3,118101800,24594400,118.1132652,24.59780705
335,凤泉广场,0,4,117986933,24610800,117.9982423,24.61389312
336,凤泉广场,1,4,117986333,24610066,117.9976376,24.61316814
337,凤路,0,1,118267416,24751316,118.2787242,24.75420875
338,凤路,1,1,118267166,24751000,118.2784746,24.75388971
339,出口加工区,0,9,118024616,24472166,118.0360599,24.47510188
340,出口加工区,1,9,118024154,24473429,118.0355988,24.4763595
341,刘五店,0,1,118191016,24568733,118.2022309,24.57230054
342,刘五店,1,1,118191083,24568716,118.2022975,24.57228372
343,刘山村,0,3,118040183,24494183,118.0516409,24.49738182
344,刘山村,1,2,118040216,24493316,118.0516731,24.49651556
345,创业园,0,9,118129566,24520366,118.1411005,24.52336569
346,创业园,1,8,118129133,24520100,118.1406678,24.5231025
347,利胜电光源,0,1,118252566,24720100,118.2638631,24.72291437
348,利胜电光源,1,1,118252233,24720850,118.2635308,24.72366551
349,前?,0,1,118320216,24669050,118.3314225,24.67263577
350,前?,1,1,118320316,24668950,118.3315225,24.67253575
351,前场,0,9,118009545,24591787,118.0209623,24.59463805
352,前场,1,9,118008945,24591925,118.0203601,24.59477764
353,前埔,0,5,118108825,24681904,118.1203097,24.68517624
354,前埔,1,5,118108637,24681866,118.120121,24.68514169
355,前埔中学,0,5,118163433,24467425,118.1747924,24.47067966
356,前埔中学,1,5,118163500,24468000,118.1748596,24.4712558
357,前埔公交场,0,3,118145573,0,118.181132,24.47553
358,前埔公交场,1,3,118145573,0,118.181132,24.47553
359,前埔医院,0,13,118168628,24470611,118.1799573,24.47395169
360,前埔医院,1,13,118168840,24470435,118.1801677,24.47377919
361,前埔南区,0,16,118167978,24472398,118.1793133,24.47572779
362,前埔南区,1,15,118168336,24472075,118.1796684,24.47541092
363,前埔旧货城,0,3,118163483,24463700,118.1748395,24.46695559
364,前埔旧货城,1,5,118163750,24463350,118.1751047,24.46661
365,前埔村,0,15,118170942,24472961,118.182259,24.47633878
366,前埔村,1,14,118170650,24473082,118.1819691,24.47645516
367,前墩路口,0,1,117978050,24630916,117.9893143,24.63414695
368,前墩路口,1,1,117977700,24631300,117.9889624,24.63453601
369,前宅,0,2,118139316,24741433,118.1508476,24.74440884
370,前宅,1,2,118139316,24741433,118.1508476,24.74440884
371,前山,0,1,118093816,24672383,118.1052606,24.6759248
372,前山,1,1,118094633,24672283,118.1060804,24.67581219
373,前田,0,4,118112333,24437316,118.1238119,24.44054576
374,前田,1,4,118111750,24437050,118.1232276,24.44029059
375,前边,0,3,118237183,24594500,118.2484448,24.59745943
376,前边,1,3,118237366,24595216,118.2486292,24.59817296
377,前进村,0,8,118027044,24638577,118.0385306,24.64153532
378,前进村,1,8,118027000,24638605,118.0384862,24.64156251
379,劳动力市场,0,5,118130600,24719016,118.1421267,24.72199903
380,劳动力市场,1,3,118130716,24719166,118.1422428,24.72214831
381,化工学校,0,17,118056593,24572573,118.0679956,24.57608293
382,化工学校,1,17,118056454,24572587,118.0678568,24.57609437
383,北区一里,0,5,118166016,24477100,118.1773682,24.4803977
384,北大生物园,0,13,118140316,24489266,118.1518158,24.49225144
385,北大生物园,1,12,118140269,24488502,118.1517682,24.49148716
386,北山村,0,1,118241516,24786933,118.2528047,24.78983774
387,北山村,1,1,118241516,24786933,118.2528047,24.78983774
388,北市,0,3,117985083,24474716,117.9963544,24.47784819
389,北市,1,3,117985622,24474594,117.9968967,24.47771771
390,北师大附校,0,8,118030683,24458566,118.0421183,24.46158742
391,北师大附校,1,8,118030512,24458475,118.0419476,24.46149397
392,北门,0,1,118337533,24562750,118.3487937,24.56616548
393,北门,1,1,118339116,24561166,118.3503858,24.5645574
394,区文化馆站,0,1,118050116,24565833,118.0615312,24.56922222
395,区文化馆站,1,1,118050183,24565716,118.061598,24.56910679
396,升平路,0,1,118070916,24457400,118.082298,24.46109093
397,华侨大学,0,8,118082280,24602205,118.0937007,24.60587742
398,华侨大学,1,8,118082191,24602372,118.0936118,24.6060449
399,华光,0,8,118106918,24513712,118.1184208,24.51703587
400,华光,1,7,118107311,24513414,118.1188151,24.51673051
401,华兴学校,0,3,118077775,24696466,118.0891771,24.70015213
402,华兴学校,1,3,118077422,24695749,118.0888236,24.69943575
403,华夏中专,0,1,118102700,24602783,118.114177,24.60617469
404,华夏中专,1,1,118102083,24602716,118.113558,24.60611901
405,华懋,0,10,118040306,24577526,118.0517398,24.58071231
406,华懋,1,10,118040176,24577106,118.0516097,24.58028976
407,华昌,0,7,118095105,24514074,118.1065715,24.51761017
408,华昌,1,7,118094908,24514022,118.1063736,24.51756126
409,华林,0,18,118164258,24475907,118.1756201,24.47917541
410,华林,1,17,118163861,24475947,118.1752256,24.47920904
411,华林花园,0,13,118164714,24473245,118.1760705,24.47652084
412,华林花园,1,10,118164770,24473535,118.1761264,24.47681192
413,华泰东,0,4,118102750,24511333,118.11424,24.51473532
414,华泰东,1,1,118102366,24511350,118.113855,24.51475947
415,华泰路,0,4,118100533,24511033,118.1120159,24.51447655
416,华泰路,1,4,118100566,24510266,118.112049,24.51370879
417,华泰路口,0,1,118100500,24513600,118.1119833,24.5170436
418,华泰路口,1,1,118100583,24512516,118.1120663,24.51595813
419,华盛路口,0,2,118097000,24511333,118.1084717,24.51483824
420,华盛路口,1,1,118096566,24511283,118.1080364,24.51479564
421,华美,0,14,118092878,24515823,118.1043375,24.51939304
422,华美,1,13,118092876,24515859,118.1043359,24.51942914
423,华荣,0,9,118102890,24514188,118.1143805,24.51758755
424,华荣,1,9,118102720,24514150,118.1142103,24.5175527
425,华荣路口,0,4,118103500,24513566,118.1149924,24.51695429
426,华荣路口,1,2,118103583,24512716,118.1150758,24.51610288
427,华铃,0,1,118042983,24570216,118.0544112,24.57345806
428,华铃,1,1,118042483,24569816,118.0539122,24.57304764
429,南区一里,0,13,118166448,24471514,118.1777916,24.47481866
430,南区一里,1,12,118165790,24471740,118.1771382,24.47503386
431,南尾井,0,2,118079300,24613333,118.090728,24.61702108
432,南尾井,1,2,118079466,24613166,118.090894,24.61685379
433,南山疗养院,0,13,118105152,24505971,118.116648,24.50932906
434,南山疗养院,1,13,118105152,24505971,118.116648,24.50932906
435,南山西路,0,3,118088966,24505666,118.1004135,24.50928962
436,南山西路,1,3,118087883,24505833,118.0993277,24.50946889
437,南山（岛内）,0,16,118081410,24501903,118.0928393,24.50559287
438,南山（岛内）,1,16,118081410,24501903,118.0928393,24.50559287
439,南湖公园,0,2,118102466,24479533,118.1139301,24.48294063
440,南湖公园,1,1,118101233,24479050,118.1126928,24.48248021
441,南湖公园东门,0,11,118103722,24481474,118.115192,24.48485825
442,南湖公园东门,1,12,118103714,24481579,118.1151842,24.4849634
443,南门,0,5,118149108,24732841,118.1605936,24.73588224
444,南门,1,3,118149108,24732841,118.1605936,24.73588224
445,博物馆,0,18,118081983,24446833,118.0933743,24.45052172
446,博物馆,1,19,118083808,24445276,118.095203,24.44895256
447,卢厝村,0,3,118143583,24517344,118.1550861,24.5203444
448,卢厝村,1,4,118143611,24516688,118.1551139,24.51968873
449,卧龙晓城,0,22,118136507,24480588,118.148008,24.48356633
