118.155602 , 24.494728 | 118.144162325 , 24.4915934824
118.162179 , 24.492152 | 118.150785276 , 24.4889156567
118.084864 , 24.479141 | 118.073448182 , 24.475480116
118.185742 , 24.469623 | 118.174504396 , 24.4660647239
118.112447 , 24.472586 | 118.100961228 , 24.469362164
118.120805 , 24.481134 | 118.109292073 , 24.4780470283
118.252837 , 24.634375 | 118.241522056 , 24.6315635261
118.111723 , 24.437655 | 118.100242807 , 24.4344128013
118.041333 , 24.461409 | 118.029904138 , 24.4581892848
118.178489 , 24.477845 | 118.167214949 , 24.4743575921
118.021035 , 24.594389 | 118.009585757 , 24.5915012559
117.982794 , 24.894668 | 117.97148884 , 24.8914930492
117.996044 , 24.600352 | 117.984690087 , 24.5973954376
118.127652 , 24.485447 | 118.116132779 , 24.4824339955
118.084463 , 24.456381 | 118.073070231 , 24.4527171286
118.097274 , 24.447097 | 118.08584392 , 24.4435919089
118.094565 , 24.483363 | 118.08312512 , 24.479816841
118.109923 , 24.489163 | 118.098428523 , 24.4858926102
118.105415 , 24.579071 | 118.093951996 , 24.575735259
118.175081 , 24.466828 | 118.163791864 , 24.4633925602
118.148841 , 24.491235 | 118.137373976 , 24.4881907039
118.041959 , 24.504956 | 118.030497905 , 24.501726093
118.097198 , 24.472341 | 118.085756739 , 24.4688430282
118.161148 , 24.521221 | 118.149737198 , 24.5180065209
118.037743 , 24.499155 | 118.02628031 , 24.4960078867
118.252306 , 24.62939 | 118.240993929 , 24.6265764453
118.061637 , 24.628562 | 118.050197027 , 24.6249733813
118.087571 , 24.472282 | 118.076158685 , 24.4686417839
118.132106 , 24.477598 | 118.120602756 , 24.4746101655
118.190515 , 24.482242 | 118.179288464 , 24.4786658648
118.011429 , 24.484609 | 118.000001262 , 24.4817515567
118.089153 , 24.700059 | 118.077724596 , 24.6964594424
118.113266 , 24.527801 | 118.101746387 , 24.5245984258
118.156712 , 24.48265 | 118.145294202 , 24.4795046786
118.039617 , 24.49314 | 118.028161567 , 24.4899588955
118.156351 , 24.537948 | 118.144922727 , 24.5348102179
118.127893 , 24.513284 | 118.116354846 , 24.5102690158
118.106496 , 24.587637 | 118.09501875 , 24.5843192604
118.129441 , 24.444782 | 118.117951517 , 24.4417801368
118.215935 , 24.714871 | 118.204713 , 24.7115176848
118.190409 , 24.482107 | 118.179180941 , 24.4785306471
118.13375 , 24.499986 | 118.122228264 , 24.4970038537
118.189 , 24.490396 | 118.177756948 , 24.4868243938
118.247954 , 24.68188 | 118.2366743 , 24.6790462371
118.139349 , 24.493647 | 118.127840543 , 24.4906624486
118.115348 , 24.674256 | 118.103844369 , 24.6711032802
118.123883 , 24.500538 | 118.112354304 , 24.4974846882
118.107473 , 24.526395 | 118.095976406 , 24.5230840888
118.13894 , 24.709169 | 118.127436944 , 24.7062061302
118.192364 , 24.678751 | 118.181136932 , 24.6751837088
118.026929 , 24.577902 | 118.01548038 , 24.5749504999
118.178459 , 24.477818 | 118.1671804 , 24.4743313589
118.151817 , 24.492156 | 118.140360225 , 24.489078919
118.112703 , 24.60418 | 118.101191355 , 24.6009806913
118.258429 , 24.67102 | 118.247140195 , 24.6682096962
118.105148 , 24.470845 | 118.093686165 , 24.4674928207
118.087597 , 24.472236 | 118.076184353 , 24.4686000046
118.145976 , 24.513963 | 118.134481886 , 24.5109508045
118.091814 , 24.45243 | 118.080403458 , 24.4488494086
118.122148 , 24.434591 | 118.1106512 , 24.43151513
118.151101 , 24.488222 | 118.139643307 , 24.4851491017
118.08274 , 24.470974 | 118.071339817 , 24.4672977848
118.044777 , 24.562568 | 118.033353805 , 24.5592874657
118.134396 , 24.504917 | 118.12286678 , 24.5019386487
118.028922 , 24.598726 | 118.017457394 , 24.5957485255
118.107565 , 24.590195 | 118.096090049 , 24.5868966374
118.112291 , 24.472671 | 118.100806781 , 24.4694496948
118.151536 , 24.739406 | 118.140060877 , 24.7363367851
118.155301 , 24.731144 | 118.143851349 , 24.7280313513
118.24452 , 24.580241 | 118.233251262 , 24.5773809484
118.123537 , 24.494897 | 118.112015442 , 24.4918468881
118.245732 , 24.624575 | 118.234426207 , 24.6217215513
118.175454 , 24.47921 | 118.16415442 , 24.4757652309
118.123211 , 24.492456 | 118.111686343 , 24.4893987076
118.129996 , 24.503119 | 118.118468173 , 24.5001264214
118.121878 , 24.529093 | 118.110351873 , 24.526020452
118.130485 , 24.521957 | 118.118947468 , 24.5189640963
118.116014 , 24.473526 | 118.104520801 , 24.4703648761
118.105424 , 24.579067 | 118.093962644 , 24.5757309216
118.034694 , 24.650253 | 118.023216818 , 24.6471738734
118.124192 , 24.686585 | 118.112679996 , 24.6835539793
118.147292 , 24.734847 | 118.135792256 , 24.7318247512
118.133718 , 24.487873 | 118.122199411 , 24.4848895723
118.141819 , 24.79153 | 118.130317277 , 24.7885488192
118.191622 , 24.527132 | 118.180374308 , 24.5235514626
118.245316 , 24.547616 | 118.234044005 , 24.5447550722
118.163666 , 24.504693 | 118.152269551 , 24.5014402567
118.085652 , 24.467899 | 118.074245476 , 24.4642442698
118.105407 , 24.495771 | 118.093920614 , 24.4924220066
118.030245 , 24.56498 | 118.018802492 , 24.5619790352
118.155332 , 24.505598 | 118.143887846 , 24.5024682004
118.122635 , 24.488193 | 118.111115033 , 24.4851247491
118.085548 , 24.468302 | 118.074147263 , 24.4646452189
118.122383 , 24.481258 | 118.110869869 , 24.4781942808
118.129101 , 24.69308 | 118.117588824 , 24.6900937875
118.123342 , 24.440288 | 118.111846472 , 24.4372318379
118.138999 , 24.500376 | 118.127485697 , 24.4973958033
118.15461 , 24.727061 | 118.143161896 , 24.7239519394
118.13604 , 24.694248 | 118.12454192 , 24.6912918023
118.185049 , 24.48902 | 118.173790407 , 24.4854663432
118.147138 , 24.504936 | 118.135649767 , 24.5019040616
118.12091 , 24.475693 | 118.109402253 , 24.4726052942
118.2507 , 24.678457 | 118.23942164 , 24.6756433798
118.120137 , 24.49159 | 118.108616381 , 24.4884882269
118.117593 , 24.49881 | 118.10607164 , 24.4956762642
118.018768 , 24.634867 | 118.007293543 , 24.631993143
118.13375 , 24.499989 | 118.122224194 , 24.4970098589
118.140986 , 24.52334 | 118.129473595 , 24.520352796
118.143187 , 24.482421 | 118.131703224 , 24.4794203272
118.044731 , 24.458794 | 118.033315135 , 24.4555062285
118.123683 , 24.492556 | 118.112161015 , 24.4895005661
118.156867 , 24.741565 | 118.145420969 , 24.7384205577
118.046941 , 24.45747 | 118.03552587 , 24.454135862
118.152808 , 24.717782 | 118.141353293 , 24.7147015769
118.143299 , 24.67001 | 118.131805666 , 24.6670242156
118.250318 , 24.745001 | 118.23899883 , 24.7421712801
118.147895 , 24.483421 | 118.136427884 , 24.4803879793
117.994491 , 24.520158 | 117.983124386 , 24.5171738086
118.103364 , 24.582686 | 118.091901423 , 24.5793132117
118.189706 , 24.680921 | 118.17847772 , 24.6773639555
118.18543 , 24.488912 | 118.174174822 , 24.4853589027
118.094527 , 24.468224 | 118.083097824 , 24.4646852729
118.17915 , 24.729483 | 118.167849541 , 24.7260043481
118.197422 , 24.722258 | 118.186195165 , 24.7186950482
118.167287 , 24.505291 | 118.155912452 , 24.50197057
118.175464 , 24.479096 | 118.164169402 , 24.4756549034
118.020345 , 24.594689 | 118.008898339 , 24.5918073167
118.152484 , 24.717178 | 118.141030407 , 24.7141039748
118.281415 , 24.671674 | 118.270173763 , 24.6685677918
118.115076 , 24.591619 | 118.103580632 , 24.5884551848
117.985763 , 24.607357 | 117.974465932 , 24.6042501086
118.259863 , 24.667037 | 118.248577778 , 24.6642178691
118.098425 , 24.511717 | 118.086949565 , 24.5082426404
118.13379 , 24.499772 | 118.122260647 , 24.4967924137
118.25933 , 24.670087 | 118.24804191 , 24.6672708276
118.202787 , 24.487305 | 118.191576964 , 24.483765249
118.107888 , 24.474832 | 118.09640823 , 24.4715253641
118.134046 , 24.804933 | 118.122536119 , 24.8019591678
118.133008 , 24.492619 | 118.12148399 , 24.4896409784
118.045994 , 24.500729 | 118.0345396 , 24.4974127259
118.127578 , 24.511567 | 118.116045428 , 24.5085558897
118.027979 , 24.772071 | 118.016492752 , 24.7690960028
118.153495 , 24.722111 | 118.142043353 , 24.7190181601
118.122721 , 24.611472 | 118.111188734 , 24.6084157393
118.113382 , 24.478944 | 118.101892245 , 24.4757401686
118.065973 , 24.573778 | 118.054580078 , 24.5701448862
118.129845 , 24.710757 | 118.118323722 , 24.7077734627
118.127908 , 24.513425 | 118.116370724 , 24.5104184628
118.241349 , 24.787788 | 118.230061663 , 24.7848829726
118.189862 , 24.524342 | 118.178613634 , 24.5207651144
118.170221 , 24.481019 | 118.158893574 , 24.4776584144
118.079268 , 24.470395 | 118.067870993 , 24.4666954384
118.13898 , 24.499417 | 118.127464842 , 24.4964331242
118.252361 , 24.629913 | 118.241044666 , 24.627095523
118.11505 , 24.498155 | 118.103535984 , 24.4949798854
118.027499 , 24.571038 | 118.016055102 , 24.5680764765
118.095226 , 24.508974 | 118.083761052 , 24.5054428985
118.127871 , 24.433104 | 118.116374249 , 24.4300844998
118.219702 , 24.63722 | 118.208451342 , 24.6339372458
118.028828 , 24.59882 | 118.017365077 , 24.595838126
118.124749 , 24.521767 | 118.113213159 , 24.5187248187
118.132234 , 24.507722 | 118.120704323 , 24.5047393375
118.115156 , 24.600681 | 118.103649475 , 24.5975167391
118.093407 , 24.450588 | 118.081993226 , 24.4470234568
118.131302 , 24.717104 | 118.119776054 , 24.7141291904
118.103568 , 24.51635 | 118.092070925 , 24.5129644647
118.127251 , 24.497069 | 118.115717637 , 24.4940494151
118.131263 , 24.491374 | 118.119741197 , 24.4883808071
118.185204 , 24.461824 | 118.173969471 , 24.458274804
118.193595 , 24.515791 | 118.182348486 , 24.5122143906
118.123914 , 24.50054 | 118.112380966 , 24.497491762
118.099426 , 24.510913 | 118.087948347 , 24.5074549381
118.245811 , 24.584861 | 118.234542634 , 24.5820120381
118.101487 , 24.599569 | 118.090016631 , 24.5961619928
118.147332 , 24.504897 | 118.135849687 , 24.5018720026
118.155398 , 24.508803 | 118.143954295 , 24.5056768158
118.138584 , 24.481977 | 118.127082244 , 24.4789956827
118.183732 , 24.483116 | 118.172476625 , 24.4795795164
118.109846 , 24.489146 | 118.098353229 , 24.4858756522
118.129458 , 24.497514 | 118.117927612 , 24.4945144625
118.099839 , 24.444037 | 118.088396489 , 24.4405818781
118.105476 , 24.579467 | 118.094014765 , 24.5761298303
118.260001 , 24.667519 | 118.248713328 , 24.6647011943
118.069714 , 24.601855 | 118.05830769 , 24.5981849721
118.120028 , 24.509973 | 118.108498766 , 24.5068733083
118.201169 , 24.484185 | 118.189964375 , 24.4806348132
118.158332 , 24.550737 | 118.146931306 , 24.5475794846
118.045204 , 24.533183 | 118.033754873 , 24.5298891008
118.114242 , 24.524242 | 118.102722641 , 24.5210513211
118.109903 , 24.495057 | 118.09839902 , 24.4917908298
118.087768 , 24.466756 | 118.076360719 , 24.4631180952
117.982812 , 24.894635 | 117.971510373 , 24.8914636562
118.134373 , 24.504932 | 118.122840849 , 24.5019496451
118.148973 , 24.519191 | 118.137494531 , 24.5161448856
118.046998 , 24.56336 | 118.035574975 , 24.5600354491
117.986133 , 24.600883 | 117.974840542 , 24.5977838697
118.061642 , 24.576974 | 118.050245121 , 24.5733865604
117.979521 , 24.52225 | 117.968253026 , 24.5190367461
118.243779 , 24.664606 | 118.232492693 , 24.6617366764
118.099487 , 24.486172 | 118.088029323 , 24.4827100476
118.252806 , 24.634332 | 118.241490721 , 24.6315192275
118.114051 , 24.4901 | 118.102540946 , 24.4869046938
118.098378 , 24.511686 | 118.086902393 , 24.5082072246
118.044612 , 24.458728 | 118.033189299 , 24.4554378974
118.088822 , 24.458513 | 118.077419691 , 24.4548925088
118.138804 , 24.694308 | 118.127307024 , 24.6913438992
118.087847 , 24.466881 | 118.076440051 , 24.4632455531
118.085664 , 24.467939 | 118.074259658 , 24.4642801422
118.127219 , 24.743301 | 118.115666222 , 24.7402925649
118.251028 , 24.638022 | 118.239718801 , 24.635202698
118.104722 , 24.487893 | 118.093242584 , 24.4845305297
118.091821 , 24.452314 | 118.080411471 , 24.4487251867
118.092301 , 24.457742 | 118.080887305 , 24.4541631988
118.063896 , 24.513921 | 118.052468017 , 24.5102887169
118.121432 , 24.549985 | 118.109921551 , 24.5469171221
118.180558 , 24.728393 | 118.169264269 , 24.7248949584
118.174493 , 24.508082 | 118.16316558 , 24.5046479765
118.131325 , 24.491357 | 118.119803051 , 24.4883698239
118.145773 , 24.513936 | 118.134277562 , 24.5109240392
118.069947 , 24.635381 | 118.058516999 , 24.6317080832
118.150947 , 24.488259 | 118.139494599 , 24.4851954517
118.138691 , 24.533756 | 118.127180029 , 24.5307815887
118.166226 , 24.491771 | 118.154856764 , 24.4884731512
118.14149 , 24.511723 | 118.129979615 , 24.5087363412
118.145305 , 24.513653 | 118.133806379 , 24.5106403109
118.0648 , 24.587809 | 118.053398274 , 24.5841824444
118.052992 , 24.632605 | 118.041544266 , 24.6291546667
118.185065 , 24.485236 | 118.173815882 , 24.4816829365
118.102381 , 24.517267 | 118.090895275 , 24.5138563551
118.176671 , 24.47522 | 118.165387746 , 24.47176239
118.188633 , 24.487614 | 118.177388133 , 24.4840401253
118.036607 , 24.648712 | 118.025129744 , 24.64560029
118.124296 , 24.541934 | 118.112773063 , 24.5389000401
118.104254 , 24.573321 | 118.092793316 , 24.5699610785
118.121735 , 24.517554 | 118.110202219 , 24.5144775722
118.094607 , 24.483009 | 118.083164852 , 24.4794676951
117.936984 , 24.870874 | 117.925798445 , 24.8676504716
118.24469 , 24.686984 | 118.233421095 , 24.6841247743
118.039673 , 24.50023 | 118.028208179 , 24.4970427932
118.124769 , 24.521645 | 118.113235164 , 24.5186027764
118.150301 , 24.485368 | 118.138845789 , 24.482308445
118.185166 , 24.46193 | 118.173933763 , 24.4583832738
118.160075 , 24.519387 | 118.148653914 , 24.5161889569
117.98447 , 24.590984 | 117.97319811 , 24.5878535709
118.120869 , 24.476021 | 118.10936753 , 24.4729307727
118.145143 , 24.497981 | 118.133654963 , 24.494970412
118.102278 , 24.569752 | 118.090819702 , 24.5663597698
118.0841 , 24.642658 | 118.072655047 , 24.6389970581
118.003479 , 24.621262 | 117.9920565 , 24.6183779359
118.273813 , 24.669604 | 118.262554766 , 24.6666295175
118.003343 , 24.621201 | 117.991923462 , 24.6183135967
118.107598 , 24.590174 | 118.096121212 , 24.5868772522
118.124015 , 24.541994 | 118.112497912 , 24.5389523544
118.153512 , 24.722217 | 118.142061293 , 24.7191259984
118.047229 , 24.463789 | 118.035813366 , 24.4604499435
118.11882 , 24.536799 | 118.10730482 , 24.533684803
118.119853 , 24.512812 | 118.108321839 , 24.5097120745
118.171803 , 24.535087 | 118.160472004 , 24.5317030617
118.061454 , 24.573141 | 118.050062258 , 24.5695540944
118.104301 , 24.519371 | 118.092806607 , 24.5159987516
118.140229 , 24.508377 | 118.128718313 , 24.5053974965
118.255404 , 24.605467 | 118.24410482 , 24.6026539353
118.166134 , 24.50859 | 118.154754451 , 24.5052935257
118.146627 , 24.731595 | 118.135135777 , 24.7285789401
118.155362 , 24.526645 | 118.143924427 , 24.5235257312
118.059792 , 24.631202 | 118.048353973 , 24.6276399732
118.105354 , 24.526411 | 118.093862701 , 24.5230585074
118.088157 , 24.612034 | 118.076715631 , 24.608418278
118.040928 , 24.497412 | 118.029468816 , 24.4942028275
118.162529 , 24.660707 | 118.151129236 , 24.6574820432
118.129123 , 24.812444 | 118.117608582 , 24.8094512827
118.094586 , 24.482986 | 118.083139203 , 24.4794426004
118.061621 , 24.572808 | 118.050223898 , 24.5692185885
118.171477 , 24.747942 | 118.160117009 , 24.7445604571
118.156513 , 24.520374 | 118.14507649 , 24.5172338918
118.158788 , 24.497292 | 118.147366407 , 24.4941123604
118.139445 , 24.503063 | 118.127933854 , 24.500081093
118.004588 , 24.525698 | 117.993175118 , 24.5228149717
118.118672 , 24.714363 | 118.107152938 , 24.7112621271
118.161049 , 24.482533 | 118.14966112 , 24.4793158623
118.048689 , 24.573445 | 118.037271393 , 24.570089131
118.181674 , 24.725134 | 118.170390225 , 24.7216217101
118.100285 , 24.516206 | 118.088802958 , 24.5127593343
118.146345 , 24.497914 | 118.134860288 , 24.4948954276
118.121883 , 24.529096 | 118.110354534 , 24.52602247
118.081534 , 24.490922 | 118.070110183 , 24.4872378022
118.113398 , 24.527623 | 118.101882865 , 24.5244181471
118.126573 , 24.479946 | 118.115061188 , 24.4769212192
118.010917 , 24.605945 | 117.999475089 , 24.6030975803
118.097004 , 24.464698 | 118.085570481 , 24.461197047
118.102212 , 24.510854 | 118.090719078 , 24.5074427596
118.124036 , 24.541896 | 118.112516159 , 24.5388574833
118.124775 , 24.521625 | 118.113241174 , 24.5185842612
118.11653 , 24.494424 | 118.105013212 , 24.4912735408
118.163164 , 24.491885 | 118.151779981 , 24.4886338654
118.017006 , 24.529945 | 118.005548599 , 24.5270756507
118.22173 , 24.66469 | 118.210490259 , 24.6614508006
118.344667 , 24.553672 | 118.333363939 , 24.550369794
118.08717 , 24.493517 | 118.075739292 , 24.4898711796
118.102185 , 24.523032 | 118.09069832 , 24.5196234756
118.127265 , 24.518659 | 118.115732488 , 24.5156414752
118.162131 , 24.492142 | 118.150737934 , 24.4889131024
117.996324 , 24.611853 | 117.984951781 , 24.6088991158
118.228141 , 24.60482 | 118.216889916 , 24.60169984
118.147241 , 24.734686 | 118.13574831 , 24.7316688948
118.113607 , 24.51975 | 118.102091518 , 24.5165541651
118.124715 , 24.521814 | 118.113176166 , 24.5187734976
118.093748 , 24.468156 | 118.082321741 , 24.464596518
118.079247 , 24.470363 | 118.067846399 , 24.4666674523
118.181788 , 24.473103 | 118.170530786 , 24.4695803045
118.106194 , 24.59963 | 118.094706789 , 24.5963055198
118.122251 , 24.476701 | 118.110743692 , 24.4736364529
118.153203 , 24.49807 | 118.141751664 , 24.4949715144
117.951446 , 24.574205 | 117.940333587 , 24.5708363557
118.131379 , 24.491494 | 118.119854183 , 24.4885015844
118.155345 , 24.526612 | 118.143898789 , 24.5234883464
118.139104 , 24.479437 | 118.127612532 , 24.4764539593
118.164781 , 24.482219 | 118.153411371 , 24.4789434669
118.227257 , 24.684679 | 118.216021031 , 24.6815512502
118.20347 , 24.721159 | 118.192254078 , 24.7176361506
118.123958 , 24.500567 | 118.11242627 , 24.4975185235
118.099856 , 24.444945 | 118.088416988 , 24.4414910871
118.175953 , 24.730359 | 118.164633053 , 24.7269205638
118.135723 , 24.429991 | 118.124224714 , 24.4270070007
118.015731 , 24.529785 | 118.004274733 , 24.5269212712
118.122493 , 24.481488 | 118.110978151 , 24.4784251915
118.115857 , 24.473484 | 118.104364143 , 24.4703242804
118.149191 , 24.700277 | 118.137737745 , 24.6972438969
118.092216 , 24.457708 | 118.08080302 , 24.4541254236
118.143453 , 24.534317 | 118.131954053 , 24.5313252919
118.099958 , 24.459573 | 118.088519731 , 24.4561203243
118.125643 , 24.478462 | 118.114136929 , 24.4754352456
118.198954 , 24.515857 | 118.187725455 , 24.5122930218
118.251429 , 24.637044 | 118.240120658 , 24.6342220622
118.085373 , 24.468778 | 118.073970859 , 24.4651177688
118.097929 , 24.571422 | 118.086488949 , 24.5679533504
118.121913 , 24.529126 | 118.110388446 , 24.5260608079
118.118318 , 24.509686 | 118.106792651 , 24.5065615475
118.112653 , 24.712544 | 118.101145687 , 24.7093444667
118.084761 , 24.479382 | 118.073343853 , 24.4757169986
118.04259 , 24.502209 | 118.031125609 , 24.4989666979
118.153234 , 24.740456 | 118.141768404 , 24.737365929
118.153504 , 24.722146 | 118.142055642 , 24.7190560568
118.126919 , 24.699878 | 118.115409907 , 24.6968704544
118.16915 , 24.66994 | 118.157809784 , 24.6666073122
118.179721 , 24.48861 | 118.168439252 , 24.4851095467
118.195013 , 24.498842 | 118.183779656 , 24.4952605841
118.116363 , 24.435816 | 118.104869913 , 24.4326563782
118.106757 , 24.584195 | 118.095286762 , 24.5808822887
118.094719 , 24.508546 | 118.083251472 , 24.5050063704
118.160524 , 24.505127 | 118.149107153 , 24.5019201688
118.104308 , 24.519387 | 118.09281571 , 24.5160180935
118.120525 , 24.476168 | 118.109016913 , 24.4730726388
118.16718 , 24.50532 | 118.155810588 , 24.5020065024
118.042786 , 24.502342 | 118.031329726 , 24.4990946656
118.084083 , 24.642682 | 118.07264307 , 24.6390229012
118.164013 , 24.74039 | 118.152605006 , 24.7371359817
118.0946 , 24.482933 | 118.083154736 , 24.479387536
118.166861 , 24.491857 | 118.15549598 , 24.4885512214
118.147511 , 24.734748 | 118.136018431 , 24.7317220536
118.041212 , 24.49309 | 118.029758995 , 24.4898762649
118.030955 , 24.536818 | 118.019492291 , 24.5337988888
117.992286 , 24.622956 | 117.980931008 , 24.6199412335
118.049951 , 24.570181 | 118.038537777 , 24.566801353
118.133975 , 24.512288 | 118.122449135 , 24.5093044648
118.121785 , 24.50988 | 118.110252854 , 24.5068042177
118.045292 , 24.497994 | 118.033842956 , 24.4946897882
118.037829 , 24.499225 | 118.026366578 , 24.4960755966
118.122544 , 24.463381 | 118.111048258 , 24.4603138676
118.191945 , 24.679004 | 118.180721752 , 24.6754381665
118.12738 , 24.728775 | 118.115845879 , 24.7257722813
118.257644 , 24.6626 | 118.246347538 , 24.6597888322
118.079547 , 24.462367 | 118.068159049 , 24.4586717701
118.101479 , 24.509069 | 118.089996977 , 24.5056452839
118.152816 , 24.717767 | 118.141366605 , 24.7146880873
118.038973 , 24.570821 | 118.027536113 , 24.5676630641
118.108817 , 24.51079 | 118.097310411 , 24.5075007311
118.085561 , 24.468222 | 118.074160548 , 24.4645661929
118.053621 , 24.569611 | 118.042216661 , 24.5661582006
118.181751 , 24.489981 | 118.170476913 , 24.4864585566
118.067695 , 24.501653 | 118.056277878 , 24.497983845
118.180902 , 24.479012 | 118.16963359 , 24.4755019562
118.252102 , 24.625382 | 118.240789858 , 24.6225658873
118.085004 , 24.487383 | 118.073581756 , 24.4837225441
118.179674 , 24.481192 | 118.168396034 , 24.4776986477
118.166342 , 24.491793 | 118.154979028 , 24.4884879786
118.139374 , 24.493408 | 118.12786934 , 24.4904261027
118.118384 , 24.523111 | 118.106858147 , 24.5199902195
118.010976 , 24.605832 | 117.999538086 , 24.602980061
118.115055 , 24.485069 | 118.103548754 , 24.4818931446
118.021067 , 24.594635 | 118.009619456 , 24.5917502539
118.053759 , 24.569588 | 118.042349114 , 24.5661320416
118.002401 , 24.595864 | 117.991013935 , 24.5929756436
118.103828 , 24.572895 | 118.092372125 , 24.5695305458
118.13039 , 24.622183 | 118.118844948 , 24.6192026071
118.149034 , 24.737117 | 118.137542627 , 24.7340802697
118.174855 , 24.47131 | 118.163566213 , 24.4678741667
118.084886 , 24.62504 | 118.073442135 , 24.6213827629
118.098885 , 24.736914 | 118.087397418 , 24.7334534048
118.050689 , 24.578555 | 118.0392728 , 24.575158394
118.135209 , 24.625513 | 118.123671023 , 24.6225413256
118.112064 , 24.51416 | 118.100545591 , 24.5109361345
118.056739 , 24.57697 | 118.045334311 , 24.5734582814
118.0013 , 24.528848 | 117.989897718 , 24.525941314
118.059738 , 24.570949 | 118.048343838 , 24.5673910988
118.156614 , 24.482626 | 118.145197164 , 24.4794808637
118.115208 , 24.470471 | 118.10371758 , 24.4672950447
118.122118 , 24.543477 | 118.110603153 , 24.5404174793
118.098286 , 24.473519 | 118.086840292 , 24.4700369778
118.049637 , 24.66955 | 118.03819972 , 24.6661710025
118.25819 , 24.663627 | 118.246895088 , 24.6608151806
118.104497 , 24.465841 | 118.093037913 , 24.4624719564
118.10689 , 24.587074 | 118.095415568 , 24.583762619
118.164667 , 24.730802 | 118.15327777 , 24.7275413483
117.981449 , 24.491706 | 117.970180563 , 24.4885195746
118.141384 , 24.511776 | 118.129875712 , 24.5087876581
118.042037 , 24.461509 | 118.030617302 , 24.4582783484
118.119026 , 24.520041 | 118.107495694 , 24.516926696
118.042015 , 24.505152 | 118.030554968 , 24.5019220278
118.038778 , 24.591456 | 118.027329675 , 24.5883039728
118.122215 , 24.497573 | 118.110683935 , 24.4945057546
118.126473 , 24.479707 | 118.114963328 , 24.4766841537
118.140187 , 24.50837 | 118.128669271 , 24.505387738
118.266025 , 24.744972 | 118.25471977 , 24.7420978564
118.071924 , 24.752426 | 118.060479514 , 24.7487410407
118.063089 , 24.496808 | 118.051669352 , 24.4931887345
118.147336 , 24.734706 | 118.135843838 , 24.731684785
118.15583 , 24.735188 | 118.144379453 , 24.7320656798
118.187756 , 24.526205 | 118.176498406 , 24.5226391727
118.067788 , 24.576162 | 118.056397908 , 24.5725082289
117.934816 , 24.500867 | 117.923659628 , 24.4976863282
118.13896 , 24.499328 | 118.127449842 , 24.496351531
118.175947 , 24.476373 | 118.164656275 , 24.4729242588
118.114365 , 24.601588 | 118.102855605 , 24.5984125904
118.057538 , 24.569933 | 118.046134835 , 24.5664136682
118.200105 , 24.528537 | 118.18888128 , 24.5249775749
118.082129 , 24.466379 | 118.070728192 , 24.4626949119
118.150149 , 24.50961 | 118.138680425 , 24.5065527778
118.128563 , 24.43946 | 118.117063679 , 24.4364508772
118.021108 , 24.594535 | 118.009660639 , 24.5916533933
118.131623 , 24.4917 | 118.120105286 , 24.488714165
118.192398 , 24.518899 | 118.181149926 , 24.5153173262
118.091759 , 24.452467 | 118.080346784 , 24.4488833162
118.044995 , 24.497973 | 118.033539735 , 24.4946795174
118.043623 , 24.659312 | 118.032168733 , 24.6560590863
118.12754 , 24.497132 | 118.11601142 , 24.4941166968
118.160417 , 24.706256 | 118.149024034 , 24.7030710726
118.03636 , 24.570763 | 118.024921195 , 24.5676538564
118.061477 , 24.577007 | 118.050085314 , 24.5734236864
118.130893 , 24.716927 | 118.119366537 , 24.7139489118
118.178608 , 24.477902 | 118.167331187 , 24.4744185791
118.084002 , 24.642589 | 118.072555751 , 24.6389320182
118.136382 , 24.496364 | 118.124860281 , 24.4933869645
118.255089 , 24.640142 | 118.24378097 , 24.6373283905
118.025427 , 24.591602 | 118.013969813 , 24.58867596
118.181675 , 24.725113 | 118.170384939 , 24.7215988859
118.182157 , 24.507617 | 118.170876553 , 24.5040912723
118.09947 , 24.441277 | 118.088035257 , 24.4378120322
118.258044 , 24.617175 | 118.246742238 , 24.6143610181
118.122786 , 24.476119 | 118.111277245 , 24.473055618
118.126427 , 24.68754 | 118.114918148 , 24.6845309538
118.164537 , 24.730825 | 118.153147445 , 24.7275596478
118.151649 , 24.490704 | 118.140200011 , 24.4876246184
118.098054 , 24.50304 | 118.086584838 , 24.4995520762
118.181674 , 24.725133 | 118.17038644 , 24.7216231915
118.326873 , 24.61487 | 118.315629564 , 24.6113230233
118.255188 , 24.640363 | 118.243874886 , 24.6375474416
118.178284 , 24.474692 | 118.167012463 , 24.4712116226
118.093026 , 24.604667 | 118.081572693 , 24.6011101137
118.150861 , 24.495719 | 118.139396201 , 24.4926531364
117.995862 , 24.526502 | 117.984489574 , 24.5235306987
118.126361 , 24.479926 | 118.114852685 , 24.4769022752
118.121475 , 24.549913 | 118.109967505 , 24.546846833
118.181594 , 24.500201 | 118.170312425 , 24.4966836357
118.116577 , 24.515008 | 118.10505117 , 24.5118606154
118.104184 , 24.573279 | 118.092727659 , 24.5699180238
118.09209 , 24.473751 | 118.080663107 , 24.4701713249
118.178575 , 24.477917 | 118.167294648 , 24.4744281061
118.122177 , 24.475542 | 118.110668321 , 24.4724691179
118.291841 , 24.641462 | 118.280608961 , 24.6381416079
118.181773 , 24.496575 | 118.170493824 , 24.4930562992
118.148639 , 24.515266 | 118.13715462 , 24.5122231419
118.126485 , 24.479706 | 118.11497048 , 24.4766817465
118.106715 , 24.474693 | 118.095242526 , 24.4713705945
